Water Body Name,City,Call Category,County,Date ID,Comments,Report Date,Call ID
GOM - Captain Dave's Restaurant,Fort Walton Beach,Fish Kill,Okaloosa,120115,"Species Unidentified, Pelican-1",12/1/2015,22297
Blind Pass Channel,Treasure Island,Fish Kill,Pinellas,120115,"Pinfish, Grunt-5",12/1/2015,22298
Fay Lake,Port St. John,Fish Kill,Brevard,120115,Species Unidentified,12/1/2015,22299
GOM - Ft Walton Beach,Fort Walton Beach,Fish Kill,Okaloosa,120115,Mullet,12/1/2015,22301
GOM - Destin Beach,Destin,Fish Kill,Okaloosa,120115,Mullet,12/1/2015,22302
GOM - Sundestin Beach Resort,Destin,Fish Kill,Okaloosa,120115,Species Unidentified,12/1/2015,22303
Blind Pass Channel,St Petersburg Beach,Fish Kill,Pinellas,120215,"Grunt, Baitfish",12/2/2015,22304
Atlantic - Neptune Beach,Jacksonville Beach,Mortality - Bird,Duval,120215,"Species Unidentified, Pelican",12/2/2015,22306
Treasure Island ICW,Treasure Island,Fish Kill,Pinellas,120215,Species Unidentified,12/2/2015,22307
Blind Pass Channel,Treasure Island,Fish Kill,Pinellas,120215,Species Unidentified,12/2/2015,22308
Blind Pass Dock,Tierra Verde,Fish Kill,Pinellas,120215,Pinfish,12/2/2015,22309
Fay Lake,Port St. John,Fish Kill,Brevard,120215,Species Unidentified,12/2/2015,22310
Fay Lake,Port St. John,Fish Kill,Brevard,120215,Species Unidentified,12/2/2015,22311
Fay Lake Wilderness Park,Cocoa,Fish Kill,Brevard,120215,"Largemouth Bass, Bluegill, Bream",12/2/2015,22312
Holmes Beach - Tampa Bay,Holmes Beach,Fish Kill,Manatee,120315,Species Unidentified,12/3/2015,22313
Exact Location Unknown,St Petersburg Beach,Fish Kill,Pinellas,120315,Species Unidentified,12/3/2015,22314
Blind Pass,Treasure Island,Fish Kill,Pinellas,120315,Species Unidentified,12/3/2015,22315
Near Causeway,Sanibel,Abnormal Appearance,Lee,120315,Mullet,12/3/2015,22317
Isla Del Sol - Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120315,Species Unidentified,12/3/2015,22318
St Pete Yacht & tennis Club,St Petersburg Beach,Fish Kill,Pinellas,120315,Species Unidentified,12/3/2015,22319
Longview Pond,Palm Coast,Fish Kill,Flagler,120315,Species Unidentified,12/3/2015,22320
Fay Lake,Port St. John,Fish Kill,Brevard,120315,Species Unidentified,12/3/2015,22321
South Skyway Fishing Pier,Ruskin,Fish Kill,Hillsborough,120315,"Mullet, Pinfish, Threadfin",12/3/2015,22322
Blind Pass,Treasure Island,Fish Kill,Pinellas,120415,"Grunt, Mullet, Baitfish",12/4/2015,22323
Tampa Bay - South Side Skyway Bridge,Terra Ceia,Fish Kill,Manatee,120415,Mullet,12/4/2015,22324
Treasure Island ICW,Treasure Island,Fish Kill,Pinellas,120415,Species Unidentified,12/4/2015,22325
Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,120415,"Species Unidentified, Mullet",12/4/2015,22326
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120415,"Mullet, Pinfish, Bottom-Fish",12/4/2015,22327
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120415,Species Unidentified,12/4/2015,22328
Pasadena ICW,South Pasadena,Fish Kill,Pinellas,120415,Species Unidentified,12/4/2015,22329
South End Skyway Bridge,Terra Ceia,Fish Kill,Manatee,120415,"Mullet, Horseshoe Crab, Needlefish",12/4/2015,22347
ICW - Behing Treasure Island Police Dept,Treasure Island,Fish Kill,Pinellas,120515,"Pinfish, Sheepshead",12/5/2015,22330
Fay Lake,Cocoa,Fish Kill,Brevard,120515,Bream,12/5/2015,22331
Treasure Island ICW - Elinore Island,Treasure Island,Fish Kill,Pinellas,120515,"Species Unidentified, Bird",12/5/2015,22332
Boca Ciega Bay,Gulfport,Fish Kill,Pinellas,120515,"Mullet, Grunt",12/5/2015,22333
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120615,Species Unidentified,12/6/2015,22334
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120615,"Snapper, Mullet, Grunt, Jack Crevalle",12/6/2015,22335
St Andrews Bay,Panama City,Fish Kill,Bay,120615,"Species Unidentified, Horseshoe Crab",12/6/2015,22336
Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,120615,Mullet,12/6/2015,22337
Executive Apartments Pond,Miami Lakes,Fish Kill,Miami-Dade,120615,Bluegill,12/6/2015,22338
Lake Crawford,Naples,Fish Kill,Collier,120715,Plescastamous,12/7/2015,22339
Tampa Bay,St Petersburg,Fish Kill,Pinellas,120715,Mullet,12/7/2015,22340
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120715,Mullet,12/7/2015,22341
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120715,"Mullet, Grunt, Spadefish,Catfish, Sea Turtle-1",12/7/2015,22342
Pass-A-Grille Beach,Pass-A-Grille,Mortality - Crustacea,Pinellas,120715,"Horseshoe Crab, Seastar",12/7/2015,22343
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120715,Species Unidentified,12/7/2015,22344
Jones Bayou,Holmes Beach,Fish Kill,Manatee,120715,"Species Unidentified, Sea Turtle-3",12/7/2015,22345
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120715,Species Unidentified,12/7/2015,22346
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120715,Species Unidentified,12/7/2015,22348
Corey Avenue & 75th Ave Bridge,St Petersburg Beach,Fish Kill,Pinellas,120715,Mullet,12/7/2015,22349
Exact Location Unknown,Unknown,Fish Kill,Unknown,120815,Species Unidentified,12/8/2015,22350
Siesta Key/Turtle Beach,Siesta Key,Fish Kill,Sarasota,120815,Species Unidentified,12/8/2015,22352
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120815,Species Unidentified,12/8/2015,22353
Fay Lake,Cocoa,Fish Kill,Brevard,120815,Species Unidentified,12/8/2015,22355
Old River,Pensacola,Fish Kill,Escambia,120815,Species Unidentified,12/8/2015,22356
IRL - Sebastian Inlet,Sebastian,Abnormal Appearance,Indian River,120915,Pinfish,12/9/2015,22357
GOM - Bean Point,Anna Maria Island,Fish Kill,Manatee,120915,Hammerhead Shark,12/9/2015,22358
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120915,"Species Unidentified, Pinfish, Mullet",12/9/2015,22360
Cayo Costa State Park,Captiva,Fish Kill,Lee,120915,Species Unidentified,12/9/2015,22362
Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,120915,Species Unidentified,12/9/2015,22363
Rish Park,Port St. Joe,Mortality - Marine Mammal,Gulf,120915,Dolphin,12/9/2015,22364
Boca Ciega Bay,St Petersburg Beach,Fish Kill,Pinellas,120915,"Baitfish, Mullet, Red Drum, Pinfish",12/9/2015,22365
Munson Slough Spillway,Tallahassee,Fish Kill,Leon,120915,"Bream, Speckled Perch, Shiner",12/9/2015,22367
Canal Off Mudd Channel,St Petersburg Beach,Fish Kill,Pinellas,120915,"Species Unidentified, Mullet, Sheepshead, Grunt, Jack Crevalle",12/9/2015,22368
Lake Munson,Tallahassee,Abnormal Appearance,Leon,121015,"Black Crappie, Golden Shiner",12/10/2015,22369
Little Sarasota Key,Siesta Key,Fish Kill,Sarasota,121015,Mullet,12/10/2015,22370
Biscayne Canal,Opalocka,Fish Kill,Miami-Dade,121015,Species Unidentified,12/10/2015,22371
Walden Pond,Miami Gardens,Mortality - Bird,Miami-Dade,121015,"Species Unidentified, Bird, FW Turtle",12/10/2015,22372
Lake Fay,Cocoa,Fish Kill,Brevard,121015,Species Unidentified,12/10/2015,22373
Lake Trafford,Immokalee,Fish Kill,Collier,121115,Plecos,12/11/2015,22374
GOM - Mexico Beach,Mexico Beach,Mortality - Marine Mammal,Bay,121115,Dolphin,12/11/2015,22375
Destin Beach - Grand Mariner Condos,Destin,Fish Kill,Okaloosa,121115,"Species Unidentified, Catfish",12/11/2015,22376
Tampa Bay - Ft DeSoto,St Petersburg,Fish Kill,Pinellas,121115,Mullet,12/11/2015,22377
IRL - Pineda Causeway,Merritt Island,Mortality - Crustacea,Brevard,121115,Horseshoe Crab,12/11/2015,22378
Lake Kininsville /Blue Cypress Lake,Vero Beach,Fish Kill,Indian River,121115,Species Unidentified,12/11/2015,22379
Pensacola Bay,Pensacola,Fish Kill,Escambia,121115,Mullet,12/11/2015,22383
Mexico Beach Canal,Mexico Beach,Fish Kill,Bay,121415,Mullet,12/14/2015,22380
Lake Ruce,Fort Pierce,Fish Kill,St. Lucie,121415,Species Unidentified,12/14/2015,22381
Grandin Lake - Interlachen Boat Ramp,Interlachen,Abnormal Appearance,Putnam,121415,Catfish,12/14/2015,22382
IRL - Florida Power Plant Intake,Jensen Beach,Fish Kill,Martin,121515,"Species Unidentified, American Eels, Checkered Puffers, Burrfish, Cowfish, Needlefish, Catfish, Hogchokers, Tounguefish, Ballonfish, juv. Seatrout",12/15/2015,22385
ICW - Big Lagoon,Pensacola,Fish Kill,Escambia,121515,Menhaden,12/15/2015,22386
